Participant,Timestamp,Happy_Low_M1,Happy_Low_M2,Happy_High_M1,Happy_High_M2,Angry_Low_M1,Angry_Low_M2,Angry_High_M1,Angry_High_M2
P1,0.636,0.8974107903,0.7484487565,0.7069539551,0.8174328902,0.6521305182,0.7895567415,0.7652387747,0.6449705173
P1,0.6365,0.8860526917,0.7030526356,0.7025503929,0.8710416406,0.6277972535,0.7128110428,0.7885882605,0.6777179932
P1,0.637,0.8741497146,0.6494894513,0.7486886226,0.8805323669,0.6209069781,0.6390265404,0.8180556092,0.6945747758
P1,0.6375,0.8423407487,0.6424701717,0.7987410902,0.8458768868,0.738909306,0.6286871791,0.8652572712,0.711686223
P1,0.638,0.7643228712,0.6426197723,0.7899652398,0.8149703037,0.7563832729,0.6360321375,0.8796620917,0.7373936045
P1,0.6385,0.703353678,0.6382244343,0.7594834477,0.7913432087,0.7437724563,0.6618918462,0.8957952188,0.732192866
P1,0.639,0.8114798999,0.6908148523,0.8304463258,0.7884394296,0.7652320265,0.6875372157,0.9403412176,0.7180198935
P1,0.6395,0.7619169365,0.7012479435,0.7671123022,0.7902392057,0.848966712,0.6796679448,0.9484443075,0.7352756356
P1,0.64,0.72880791,0.7459249946,0.7335626985,0.7534443378,0.7139689312,0.6633313885,0.939906316,0.7656157847
P1,0.6405,0.7527307405,0.7830426748,0.6908152442,0.6971893531,0.6927667073,0.6644167752,0.8964287409,0.7603938383
P1,0.641,0.6959664248,0.7705626736,0.7289977288,0.7229442761,0.8008215061,0.6857237835,0.8638776083,0.7612185563
P1,0.6415,0.6804550251,0.7389612434,0.8490330785,0.7355852984,0.7795446303,0.6721847474,0.824463954,0.755348752
P1,0.642,0.8069676261,0.7417058971,0.8740815285,0.7343900951,0.736942359,0.6678819763,0.7630421045,0.7776926902
P1,0.6425,0.9197428742,0.7622320108,0.8308534024,0.7328316375,0.8052427019,0.6982596661,0.7875854819,0.8111761206
P1,0.643,0.9517275453,0.7818053526,0.8936611352,0.7291583775,0.8406590927,0.7294995142,0.7896813267,0.8275635083
P1,0.6435,0.9024976466,0.7729228958,0.9140589577,0.7280569473,0.8242180111,0.7445806022,0.8230341766,0.8160640091
P1,0.644,0.836087174,0.7548971452,0.8159360734,0.7369598777,0.6864193393,0.7740488842,0.721588147,0.8146452288
P1,0.6445,0.8229300423,0.7635633271,0.8072209992,0.7487112147,0.7133189306,0.7649317544,0.6937071483,0.7914429076
P1,0.645,0.8367478934,0.8067852101,0.7673108803,0.7940545332,0.8271987281,0.7258297982,0.7339234746,0.7791370688
P1,0.6455,0.8851284872,0.8686099294,0.6839716049,0.8107534089,0.8773808621,0.738191881,0.7500488503,0.7417881194
P1,0.646,0.9730648325,0.8679410993,0.7099337834,0.8117743468,0.8873461834,0.7550257681,0.8014933545,0.7167789337
P1,0.6465,0.8928263834,0.8487842466,0.7642831309,0.8176906019,0.8746271523,0.8075866019,0.8135271396,0.775873656
P1,0.647,0.8133392542,0.8542826981,0.7305214359,0.7913097357,0.9052513419,0.8686091271,0.7909962701,0.8326546766
P1,0.6475,0.8441241709,0.7906764719,0.7674403582,0.7506547911,0.9073779536,0.9393631491,0.7638431897,0.8450209492
P1,0.648,0.8141336705,0.6947176421,0.9050664042,0.7324778379,0.9384940081,0.9486526492,0.8152831134,0.8278658783
P1,0.6485,0.7721067796,0.6662982365,0.9998629036,0.7578592549,0.9630245269,0.939355674,0.7715746075,0.8397299065
P1,0.649,0.6913349049,0.6827397866,0.9591402045,0.7489376084,0.9517940695,0.9642015518,0.7030389454,0.8729021545
P1,0.6495,0.744435853,0.6542155863,0.9411226806,0.7733161464,0.9546955323,0.9846391043,0.7108668996,0.8266840278
P1,0.65,0.7430237642,0.6840494107,0.8479585296,0.7886143257,0.9204392178,0.9673021452,0.7940814488,0.7461197143
P1,0.6505,0.664783991,0.7118040867,0.7382403454,0.7908007991,0.7717713347,0.906669497,0.7978145966,0.7549124591
P1,0.651,0.6799442993,0.6774370346,0.7437351321,0.7637971492,0.7287169244,0.821661276,0.6907160448,0.8127161858
P1,0.6515,0.7123207101,0.6761823946,0.7967511345,0.7561039577,0.8096895759,0.8071101786,0.6488723403,0.8518723628
P1,0.652,0.7613048585,0.7150427949,0.8689785679,0.7607905943,0.8384113884,0.8465821224,0.7207121568,0.8230393336
P1,0.6525,0.8611014429,0.7322168463,0.8785789303,0.7813818544,0.738698472,0.8593368156,0.7791662787,0.8017634486
P1,0.653,0.9353255611,0.7496276412,0.7898073288,0.8386550232,0.6200738391,0.846897362,0.7940711361,0.761499205
P1,0.6535,0.9034243016,0.7643707262,0.8363065549,0.9019518679,0.625612056,0.8682245136,0.8048630173,0.7267777737
P1,0.654,0.8275819392,0.804583265,0.868019685,0.9459776323,0.6407942572,0.9260762786,0.7349201895,0.7415146004
P1,0.6545,0.7229466754,0.8036881327,0.7989412516,1.020649003,0.6327610398,0.9145152083,0.7237362841,0.7374496516
P1,0.655,0.7199338086,0.7957440127,0.7575941386,1.095684165,0.6030311678,0.9209275108,0.7810338313,0.7163751198
P1,0.6555,0.7479996069,0.7984709027,0.8081907783,1.075364713,0.6199506679,0.9017338933,0.8135198326,0.7034184339
P1,0.656,0.8054415208,0.8638186101,0.8486528965,1.015516877,0.8027964191,0.8731184467,0.6791445114,0.7268993979
P1,0.6565,0.8272206416,0.8928733861,0.9082115685,0.9448071063,0.91435401,0.8341780223,0.6444037202,0.73768081
P1,0.657,0.823225101,0.8910176634,0.9286573267,0.9538330419,0.8124272897,0.8199286098,0.7677291164,0.7767380943
P1,0.6575,0.836964639,0.8781400277,0.85169101,0.9220156408,0.7077880796,0.8357735156,0.9341525595,0.8236210486
P1,0.658,0.8584410932,0.8692018519,0.7095237352,0.8230901879,0.6667411922,0.820567161,0.9944931297,0.8936032462
P1,0.6585,0.80198555,0.8382287078,0.8313319843,0.7638352729,0.668328255,0.811315215,0.8378109206,0.9139093651
P1,0.659,0.943215042,0.8335573068,0.919778778,0.7592116618,0.6724756127,0.8241581775,0.7695987428,0.9071645493
P1,0.6595,0.9986440223,0.8512552171,0.8481748171,0.7283589464,0.7555157234,0.7882233526,0.7958555188,0.8647359988
P1,0.66,0.8953504814,0.8938571787,0.8110774157,0.6999777602,0.756350848,0.7391985117,0.714623329,0.8315263644
P1,0.6605,0.8462766152,0.8440730437,0.8006929128,0.6717056103,0.7481006346,0.7344231015,0.6976764097,0.849096851
P1,0.661,0.7925144737,0.7300530682,0.7912971286,0.655384801,0.7230573402,0.7302358515,0.8836869641,0.8623679156
P1,0.6615,0.7823369853,0.7044105538,0.8208153118,0.634809946,0.6733652343,0.6834712723,0.9608502858,0.8368920702
P1,0.662,0.7871112256,0.7139402437,0.8399869766,0.5924943122,0.6493693557,0.6423278058,0.9078603256,0.8082351448
P1,0.6625,0.7994881416,0.7108208383,0.8588614717,0.6310856101,0.7353071856,0.6865394421,0.8407766488,0.8187679167
P1,0.663,0.8020035071,0.6929109648,0.8127849844,0.6720681781,0.82181383,0.738050691,0.7838065842,0.801927327
P1,0.6635,0.7373091365,0.6611658013,0.7276447383,0.6995935856,0.8269678937,0.8091640381,0.678814619,0.7480752179
P1,0.664,0.7171663032,0.6354229808,0.6478784435,0.6851938108,0.8534140934,0.8263123248,0.7266821068,0.6617102821
P1,0.6645,0.7628606686,0.6437508702,0.7602929179,0.6555430726,0.837290199,0.8380752178,0.7393486713,0.6009955686
P1,0.665,0.8110264965,0.6194537239,0.8106389681,0.6710679322,0.79104588,0.8797920097,0.6473379189,0.6210270793
P1,0.6655,0.9003665884,0.6110217866,0.7185225618,0.6957088103,0.869092563,0.9117834459,0.6868298057,0.6228907966
P1,0.666,0.933903341,0.6345692254,0.6854655596,0.6832304725,0.8599691701,0.8885709943,0.6949816041,0.597501109
P1,0.6665,0.8340005643,0.6501650103,0.6496395585,0.7523859824,0.772135511,0.8354850069,0.7376060245,0.6165790421
P1,0.667,0.7655227038,0.6607469608,0.7916573157,0.8499340496,0.6945444772,0.8209283275,0.7888911257,0.6156428361
P1,0.6675,0.7719249474,0.6532810998,0.8564764834,0.907048273,0.6958495137,0.8346830184,0.8051973403,0.6252150016
P1,0.668,0.7866212468,0.6781860539,0.8555205809,0.9012420272,0.7190814187,0.7874815824,0.8073208507,0.6452118419
P1,0.6685,0.6074031732,0.7013376734,0.8268201138,0.8709485062,0.7672043838,0.7214743325,0.7958655541,0.6535654696
P1,0.669,0.7391433523,0.6646234531,0.8222169488,0.7999219178,0.7056440219,0.6831407409,0.8622620803,0.6285799795
P1,0.6695,0.8888807085,0.6678037506,0.875992107,0.7663703084,0.6923288417,0.6904469987,0.8287530784,0.650300886
P1,0.67,1.027021704,0.6983423168,0.8942433018,0.762145808,0.7942337322,0.7202588592,0.7802856348,0.675441528
P1,0.6705,0.992373575,0.6919902165,0.9248677407,0.7708546181,0.8149936868,0.7383160427,0.6955058368,0.7126048153
P1,0.671,0.8743589648,0.692152472,0.8279673746,0.7519206453,0.8092353357,0.7844610632,0.6669266912,0.7231141378
P1,0.6715,0.8752607768,0.6524589015,0.7088503969,0.7073758432,0.7462076746,0.8418739931,0.7800876276,0.6857806616
P1,0.672,0.8990691251,0.6145071194,0.7154284359,0.6515789008,0.7653054881,0.8526310387,0.8754486138,0.6944742994
P1,0.6725,0.8578679218,0.6817546885,0.7754280346,0.6480889801,0.7236174647,0.8491811968,0.9009288092,0.7126172241
P1,0.673,0.7559357444,0.7624496065,0.8150963792,0.641104448,0.7078610063,0.86724463,0.8858745589,0.7738805968
P1,0.6735,0.6973046678,0.8132024286,0.8447449115,0.6733375226,0.6975090373,0.8684739375,0.8376562963,0.8186217158
P1,0.674,0.6810176975,0.8203117542,0.7854360925,0.7305389221,0.7885121991,0.8565774404,0.8033693766,0.8338520099
P1,0.6745,0.7279484695,0.7980765871,0.7286235837,0.7744412931,0.8164556452,0.8420890482,0.7533128926,0.8180581832
P1,0.675,0.7340412191,0.7780326753,0.8609248019,0.8057291466,0.8484495015,0.7803210323,0.6921128893,0.7966373918
P1,0.6755,0.7757145274,0.8110191422,1.056573193,0.8448774545,0.7780064821,0.7549567337,0.702791925,0.8269886317
P1,0.676,0.8416431414,0.8267908628,1.1205028,0.8463204314,0.7627065683,0.7689970206,0.8421244244,0.8285641248
P1,0.6765,0.8136334654,0.7647070151,1.041664475,0.849755322,0.756591168,0.7678530311,0.8448962873,0.8245086775
P1,0.677,0.7518925157,0.7172666567,0.9054394223,0.8389891337,0.8420213177,0.8003982922,0.7968484692,0.8512641009
P1,0.6775,0.7648100896,0.7196708154,0.7874544016,0.7962142574,0.9052289662,0.8590953598,0.8365336771,0.8947981062
P1,0.678,0.6977811866,0.7199666358,0.7579551301,0.7547327352,0.9498425926,0.8935231422,0.8376702889,0.9105729456
P1,0.6785,0.6903277043,0.7087046469,0.8268366871,0.7268875574,0.9235878654,0.9686976388,0.8303463081,0.8266584343
P1,0.679,0.672103904,0.7142777506,0.8800425175,0.7175282857,0.8929275094,1.013233059,0.7855093899,0.7336247776
P1,0.6795,0.679823864,0.7198164025,0.7823119106,0.7242609221,0.9118167234,0.9779185021,0.7819352838,0.7350589999
P1,0.68,0.752793835,0.7457481824,0.7581644265,0.722823713,0.8988558024,0.9040713685,0.7802766622,0.8064109436
P1,0.6805,0.7963751517,0.7272494848,0.7860355333,0.7670718653,0.8996512873,0.8339827683,0.8210138734,0.8184910008
P1,0.681,0.7474132556,0.6971143046,0.7737168152,0.8157188339,0.8568480972,0.8471784832,0.8476352936,0.7917656649
P1,0.6815,0.6407708145,0.6688015937,0.7034041836,0.8405038155,0.8192533087,0.8257111261,0.8856728137,0.7771026562
P1,0.682,0.5805016446,0.7054552646,0.7332969079,0.8029051528,0.7997727514,0.7683591135,0.8927281917,0.771856259
P1,0.6825,0.6998414303,0.7629797231,0.807738715,0.7967226088,0.7509534358,0.754996323,0.9103840878,0.7279203889
P1,0.683,0.8040619413,0.7557169803,0.9235388507,0.8079859549,0.8002114797,0.7390018321,0.9098131771,0.6910033856
P1,0.6835,0.7715435238,0.7452213309,0.9102680346,0.8235852527,0.8120404714,0.7314214174,0.9370347603,0.7350227836
P1,0.684,0.7319218395,0.7997030955,0.8768011745,0.8127826956,0.8495850319,0.7800409913,0.9587724635,0.7724790259
P1,0.6845,0.6821343696,0.8611625968,0.815568384,0.7455198228,0.9180983205,0.8717572818,0.9195820104,0.7983575028
P1,0.685,0.6054790784,0.8821967561,0.77434975,0.6975053516,0.8930292239,0.9344636193,0.8453162299,0.7980902963
P1,0.6855,0.6703205365,0.8559572068,0.85051027,0.6913217677,0.7837246815,0.9099076468,0.7608099691,0.7651592998
P1,0.686,0.7588545482,0.7961476721,0.8350826229,0.6933679849,0.6883744635,0.8612892806,0.6832787423,0.7080907027
P1,0.6865,0.7759132386,0.7670398814,0.7754084841,0.7147798589,0.7430378138,0.8225492742,0.6689196095,0.6780468993
P1,0.687,0.7280174384,0.7494393129,0.6929414736,0.7572400365,0.8502646994,0.7947192355,0.691654753,0.6511996583
P1,0.6875,0.7855840386,0.7672439933,0.7482841901,0.7555628274,0.7526039201,0.8163611921,0.7521453185,0.6347380509
P1,0.688,0.7424519725,0.7509745602,0.777446988,0.7281167829,0.6712715949,0.859077475,0.7613952048,0.6317476377
P1,0.6885,0.8124091317,0.7176780738,0.7300334858,0.727453011,0.7461492634,0.8122610457,0.7690300139,0.6035110458
P1,0.689,0.8491087405,0.7201480643,0.7346175379,0.7697384859,0.8442591503,0.717984862,0.8257168563,0.6269828118
P1,0.6895,0.8679020849,0.7366826707,0.7146873883,0.7647494421,0.8201691111,0.71660976,0.862644778,0.658933924
P1,0.69,0.8278618815,0.7380349976,0.6727755893,0.7346510866,0.7699885255,0.7596111415,0.8492985462,0.7060747241
P1,0.6905,0.8007200508,0.7450948597,0.7457439252,0.7530960668,0.7703968794,0.7772460518,0.7724316721,0.7800909792
P1,0.691,0.8498848163,0.7364896837,0.7925390188,0.757660945,0.7795442074,0.7365550061,0.7624865359,0.8225784017
P1,0.6915,0.8821408208,0.6721199186,0.7758207025,0.7730345999,0.7257284023,0.7374014621,0.7120387032,0.7803117461
P1,0.692,0.8173485218,0.6504690162,0.7912739533,0.7782806219,0.7563056431,0.8252379305,0.6951138769,0.7299760059
P1,0.6925,0.8097177237,0.6860930263,0.7558327097,0.7994695941,0.7650863045,0.8656563739,0.7448309069,0.7307986594
P1,0.693,0.7968821481,0.6833387783,0.8252675984,0.8043611718,0.8535003613,0.8554091393,0.8039219474,0.7176260636
P1,0.6935,0.7599197845,0.6467893177,0.8311547887,0.803473678,0.950876891,0.8465242305,0.8226045434,0.7179886331
P1,0.694,0.8551903678,0.6695709079,0.7265062775,0.7962363029,0.8560600604,0.8662513702,0.8481397453,0.7443165407
P1,0.6945,1.02417846,0.6928929172,0.7828270028,0.8114440036,0.7682892553,0.8728433432,0.8710138271,0.7859458086
P1,0.695,1.098596492,0.7155792687,0.8516938133,0.7648494187,0.7465480659,0.845442943,0.8462131375,0.7832826049
P1,0.6955,0.9235108281,0.7934706772,0.7968109859,0.7543505026,0.7240403813,0.822181737,0.740753883,0.7053011207
P1,0.696,0.8844477183,0.8801067689,0.7725135745,0.8042777791,0.6917913712,0.798126778,0.7424618841,0.6529812238
P1,0.6965,0.8229758386,0.9194269213,0.7381765564,0.8443635169,0.7179015889,0.7767202683,0.7761280825,0.637494514
P1,0.697,0.7542476811,0.9429522214,0.820722336,0.8386812285,0.6971362172,0.7007164598,0.8204218518,0.62113054
P1,0.6975,0.7143955116,0.9435066154,0.8690872919,0.7915413759,0.7341936459,0.6993899804,0.8810192713,0.6462747897
P1,0.698,0.7357400252,0.8963687809,0.8470639304,0.7579929515,0.7428032057,0.7516381616,0.9075718866,0.679419494
P1,0.6985,0.8998257686,0.8941059595,0.8433955811,0.7534524906,0.7505065524,0.7604864958,0.8786162696,0.6972698116
P1,0.699,0.86587067,0.8910415729,0.8063400693,0.7565743376,0.7636378582,0.7601500446,0.8651594558,0.7359946665
P1,0.6995,0.7193385316,0.7997454193,0.7914511213,0.7515705975,0.8015112833,0.7958022014,0.83781975,0.7725034701
P1,0.7,0.6699557836,0.7171001559,0.7737597251,0.7130708933,0.7815608427,0.8409658215,0.7654928877,0.7355473885
P1,0.7005,0.7341681081,0.7034005156,0.7632735758,0.6832090735,0.7503337093,0.8651491042,0.75876322,0.6887885308
P1,0.701,0.7975508371,0.7136733533,0.8759709931,0.7221157952,0.7244933327,0.9145838345,0.7626870081,0.6890344004
P1,0.7015,0.8269087937,0.7090164974,0.9986249319,0.7426675355,0.7976406855,0.9219043633,0.8345227568,0.7578589684
P1,0.702,0.7848754586,0.7703113437,0.9114685292,0.717242067,0.8118153556,0.919177374,0.8601682381,0.8451310973
P1,0.7025,0.7000773284,0.8268483301,0.7988415679,0.6836192792,0.8237430156,0.931205624,0.8427111317,0.8788497655
P1,0.703,0.7821369542,0.8863175188,0.7993960706,0.7238981892,0.8825970582,0.9340984126,0.9093596718,0.8283923847
P1,0.7035,0.7747238213,0.8862054051,0.764219749,0.7419440741,0.925616507,0.8650952197,0.962113937,0.7557596983
P1,0.704,0.6989861923,0.9225565993,0.7996240327,0.7542947802,0.8636149271,0.8044361663,0.9434417007,0.7741202869
P1,0.7045,0.6861901381,0.9001627646,0.8315310906,0.7478967633,0.7788909029,0.781720368,0.9616360334,0.837746942
P1,0.705,0.7477953015,0.8188682103,0.8201862734,0.7529555714,0.7060525377,0.8166615638,0.9038973734,0.8404674392
P1,0.7055,0.7365710897,0.8062094161,0.7252794171,0.7719838093,0.6447962432,0.8373165675,0.7704335933,0.7973958442
P1,0.706,0.756726899,0.8048933906,0.72787604,0.79575981,0.6304687681,0.8305166803,0.7603584102,0.7969933997
P1,0.7065,0.7902987747,0.8343816891,0.8374530872,0.8087387028,0.8180225406,0.8295479258,0.8333014955,0.83981292
P1,0.707,0.7286631133,0.8419394021,0.8844810039,0.7772649971,0.8303578431,0.8296120548,0.8422557708,0.8442395604
P1,0.7075,0.7293564326,0.7806486696,0.888332795,0.7537944044,0.7838497455,0.8487239513,0.7677057275,0.8018246993
P1,0.708,0.8519230243,0.6939971901,0.8247754592,0.7787012883,0.7064933237,0.8295187741,0.7680189138,0.7642708978
P1,0.7085,0.8612197262,0.6162690118,0.8569452643,0.8022257853,0.7152350443,0.827002228,0.8228900654,0.7647534922
P1,0.709,0.7823542024,0.5781137722,0.852916125,0.8253658386,0.8231832846,0.9142596602,0.8432612904,0.7531710252
P1,0.7095,0.6700052955,0.6289697051,0.8844665167,0.8234378283,0.8083613067,0.947060313,0.7492207983,0.6861563084
P1,0.71,0.6805642043,0.6800018093,0.9115251597,0.7891820089,0.6672424646,0.9404113261,0.72522295,0.6317662603
P1,0.7105,0.685749045,0.6869923676,0.9454121697,0.7584738807,0.6716232552,0.9212397436,0.7890185589,0.6830901394
P1,0.711,0.699969514,0.708077176,0.9492302954,0.7169630891,0.7974875582,0.9013540329,0.8376501899,0.7087799394
P1,0.7115,0.7451113012,0.7344963356,0.9956929921,0.6659767632,0.7529644216,0.9099234,0.840093485,0.7397427448
P1,0.712,0.7832360029,0.7628602948,0.9532147845,0.613568025,0.7508084284,0.8871259087,0.822303783,0.7909302375
P1,0.7125,0.7946171002,0.7786827944,0.9549708912,0.5807166782,0.8046993757,0.8402862227,0.9680242712,0.8681045811
P1,0.713,0.7259091365,0.8002696944,0.9016589921,0.5897920136,0.8036005483,0.7804822471,1.027225296,0.9059528009
P1,0.7135,0.768369645,0.8595098552,0.8041055052,0.6227237155,0.7883827598,0.676994687,0.9343381208,0.8771960834
P1,0.714,0.8676797221,0.9173751,0.7769530992,0.6316017543,0.7217545003,0.6358734551,0.7660631006,0.7826813009
P1,0.7145,0.8529288404,0.9274441769,0.7679743416,0.6444484802,0.6456685283,0.6521374129,0.7882529999,0.6925106751
P1,0.715,0.8230333824,0.921930106,0.7728568326,0.6853233779,0.6507647133,0.6832785246,0.8347555478,0.661480516
P1,0.7155,0.8209660643,0.9374718857,0.7898213381,0.6901179474,0.744640004,0.7243946465,0.8091774544,0.6401081414
P1,0.716,0.8175762974,0.9555949994,0.7855376314,0.6619184527,0.7975434742,0.7722153399,0.8262369356,0.6437245807
P1,0.7165,0.7006761211,0.9081165878,0.7974335824,0.6540811381,0.8545704286,0.7885098173,0.7961152183,0.7492101037
P1,0.717,0.6830376948,0.8179383069,0.8109944301,0.6877232384,0.7688693785,0.7872109083,0.7745537947,0.796113568
P1,0.7175,0.8073193374,0.8067203266,0.8966604046,0.6859357078,0.6620645217,0.8036505153,0.7916625936,0.824232548
P1,0.718,0.7770307415,0.7955764487,0.868773947,0.7218431917,0.7634135632,0.814864951,0.7972153823,0.8803845253
P1,0.7185,0.7679879292,0.7557425999,0.7892856767,0.798705259,0.7627522397,0.8082487457,0.7821493636,0.889462277
P1,0.719,0.8057904246,0.6999092149,0.8270083547,0.8138089134,0.5968831447,0.7745249458,0.8693732167,0.8913993727
P1,0.7195,0.7630215765,0.6396947278,0.8320959999,0.7819463724,0.6932541971,0.7387151541,0.8080989434,0.8708180306
P1,0.72,0.7444868374,0.6531699725,0.7250171944,0.8171061142,0.7790943866,0.7380317591,0.7872377626,0.8789441542
P1,0.7205,0.727705338,0.7363714016,0.6087154045,0.8412288997,0.8426682925,0.6839578528,0.85248951,0.8856257456
P1,0.721,0.8361901772,0.7955699766,0.6571575997,0.8158576516,0.8421876665,0.5906246643,0.9897935283,0.8888910859
P1,0.7215,0.7106286076,0.8184853243,0.7159202684,0.7692124084,0.8449907594,0.5558180303,0.9937694674,0.8687737947
P1,0.722,0.6806009453,0.8167929128,0.7633568231,0.7521442662,0.8248835536,0.5286097237,0.8588606966,0.8207656702
P1,0.7225,0.7187626278,0.7957640118,0.8408143919,0.7212671007,0.7139474793,0.5742466449,0.9067152568,0.804686922
P1,0.723,0.7961186079,0.8003505709,0.8444143965,0.6474484833,0.7733957196,0.6646900741,0.9918490628,0.7951403006
